row,column,Year,Month,pet,tmn,cld,dtr,vap,wet,pre,tmp,tmx,frs,RH,SVP,VPD,windspeed,ndvi,GPP,popd,PDSI,SMroot,SMsurf,BA_km2
30,247,2015,11,0.0,-13.575,71.925,5.55,2.85,13.25,129.0,-10.775001,-8.025,29.25,117.44444,2.4257796,-0.42422038,4.1723566,0.099123605,0.0,0.22811398,2.9275,0.23489065,0.24264863,0.0
30,247,2015,12,0.0,-15.1,71.35,6.125,2.525,18.0,214.3,-12.025001,-8.975,31.0,116.42041,2.1684778,-0.35652232,2.6131246,0.10422987,,0.22811398,4.005,0.23198953,0.23404446,0.0
30,248,1997,1,0.0,-26.35,60.65,8.25,0.975,16.25,116.4,-22.2,-18.100002,31.0,116.767136,0.8349081,-0.14009193,3.0394013,0.12893057,0.0,1.2682067,0.3,0.3104401,0.31554636,0.0
30,248,1997,2,0.0,-20.95,61.975,9.375,1.85,12.75,101.8,-16.225,-11.575001,28.0,125.368195,1.4765942,-0.37340578,6.7426496,0.25874305,0.0,1.2682067,0.635,0.3161002,0.3271052,0.0
30,248,1997,3,0.57500005,-8.825,85.675,7.9750004,3.5500002,15.0,136.7,-4.825,-0.85,29.0,87.05092,4.078257,0.5282571,7.2952313,0.5222764,1.0234492,1.2682067,0.9875001,0.3133554,0.3230251,0.0
30,248,1997,4,1.95,1.225,74.3,8.950001,5.675,12.5,145.5,5.7,10.175001,13.5,58.619774,9.682779,4.007779,2.9694636,0.55911255,62.536873,1.2682067,0.965,0.32666224,0.36548877,16.575048
30,248,1997,5,2.875,5.4750004,73.125,10.3,8.025,13.5,228.1,10.6,15.775001,4.0,56.64987,14.168631,6.14363,4.711126,0.7341021,122.820114,1.2682067,1.195,0.3080672,0.31699777,108.99349
30,248,1997,6,3.7,9.700001,71.2,10.55,10.625,10.5,163.4,14.950001,20.25,0.0,54.077972,19.647411,9.022412,2.4698892,0.6311354,189.86655,1.2682067,-0.365,0.28950936,0.2970641,0.0
30,248,1997,7,2.9,10.1,78.25,9.325001,11.85,12.0,177.6,14.725,19.425001,0.0,61.33118,19.323973,7.4739733,5.37681,0.75598127,151.34708,1.2682067,-0.66249996,0.28085443,0.29282632,0.0
30,248,1997,8,2.1000001,9.9,78.575,8.15,12.75,17.25,456.40002,13.950001,18.050001,0.0,69.90192,18.240524,5.4905252,5.8174133,0.56827426,103.603485,1.2682067,0.60749996,0.28613043,0.32060808,0.0
30,248,1997,9,1.85,5.8,59.25,9.675,8.700001,10.0,114.5,10.625,15.475,3.0,61.30807,14.193886,5.4938855,3.8683228,0.3982896,1.8575736,1.2682067,-0.7575,0.29858458,0.3117645,0.0
30,248,1997,10,0.82500005,1.75,68.575,6.7,6.775,14.25,139.5,5.075,8.450001,12.75,73.53664,9.214413,2.439413,2.989059,0.06426389,0.0,1.2682067,-0.995,0.30339354,0.33151442,0.0
30,248,1997,11,0.2,-13.925,78.175,8.200001,2.5500002,19.5,198.3,-9.775001,-5.725,30.0,96.16939,2.6514287,0.10142863,1.9528198,0.17283818,0.0,1.2682067,-0.2175,0.31172287,0.3367113,0.0
30,248,1997,12,0.1,-25.05,67.625,8.5,0.90000004,14.5,110.0,-20.775002,-16.55,31.0,93.92243,0.9585223,0.0585223,1.6986508,0.14382431,,1.2682067,-0.245,0.30833346,0.31239676,0.0
30,248,1998,1,0.0,-23.425001,58.075,8.450001,1.425,13.5,82.3,-19.175,-14.975,31.0,127.527885,1.1174831,-0.3075168,3.7580683,0.1306625,0.0,1.2682067,-0.22500001,0.30785707,0.31331757,0.0
30,248,1998,2,0.0,-23.525,64.125,10.05,1.55,16.0,137.1,-18.475002,-13.475,28.0,129.73766,1.1944213,-0.35557872,4.017343,0.20379722,0.0,1.2682067,0.285,0.30927008,0.31698278,0.0
30,248,1998,3,0.7,-13.325001,56.7,11.85,2.6000001,7.25,34.1,-7.4,-1.475,30.0,79.61116,3.2662456,0.6662454,5.084351,0.35239792,5.2101336,1.2682067,-0.55,0.31445652,0.33765295,0.0
30,248,1998,4,1.1750001,-8.650001,71.675,9.575001,3.125,13.0,156.2,-3.8500001,0.95,28.0,70.51286,4.431901,1.3069005,8.246586,0.63599026,44.774986,1.2682067,0.1325,0.32011548,0.3550399,0.0
30,248,1998,5,2.825,3.0,67.875,11.125,6.75,7.0,93.8,8.55,14.125,9.5,55.790924,12.1033745,5.3533745,5.7902,0.777668,123.357285,1.2682067,-0.65,0.320494,0.3410293,2.6195707
30,248,1998,6,3.5,11.375,76.200005,9.8,12.625,16.5,387.2,16.25,21.175,0.0,58.38895,21.627419,9.0024185,5.11822,0.7356708,178.7806,1.2682067,0.79999995,0.28488243,0.29224476,0.0
30,248,1998,7,4.0,16.775002,62.275,9.55,17.95,13.0,280.30002,21.525002,26.325,0.0,56.767582,31.622677,13.672676,5.169894,0.6701764,172.29865,1.2682067,0.435,0.27803442,0.2877336,5.0863705
30,248,1998,8,2.6750002,13.15,70.2,8.650001,14.725,19.25,458.2,17.45,21.8,0.0,62.38739,23.6049,8.8799,5.7995505,0.475309,79.8266,1.2682067,1.0675,0.27518153,0.30036142,0.18147743
30,248,1998,9,1.1500001,3.1750002,77.225006,7.425,7.9750004,13.25,178.20001,6.875,10.6,8.75,75.09456,10.620783,2.6457822,2.7712302,0.11080694,0.47749165,1.2682067,0.9225,0.2961896,0.3197542,0.0
30,248,1998,10,0.4,-3.45,66.100006,6.9,5.425,19.25,290.0,0.025000006,3.5,24.25,88.55613,6.126055,0.70105493,4.020231,0.10054931,0.0,1.2682067,1.9475,0.30865547,0.3431097,1.2942171
30,248,1998,11,0.0,-21.8,72.95,7.425,1.8,16.75,158.70001,-18.075,-14.375,30.0,144.96515,1.2407366,-0.55926347,5.1690025,0.14753541,0.0,1.2682067,2.3075,0.3113359,0.3285963,0.0
30,248,1998,12,0.0,-18.05,69.700005,9.625,2.35,21.5,225.9,-13.225,-8.424999,31.0,120.81131,1.9451702,-0.4048299,4.7407064,0.13415346,,1.2682067,3.1575,0.30778453,0.31132323,0.0
30,248,1999,1,0.0,-23.775,66.55,9.3,1.325,20.0,178.9,-19.1,-14.475,31.0,117.58185,1.1258645,-0.19913548,4.7016735,0.20725834,0.0,1.2682067,3.53,0.30849224,0.31613815,0.0
30,248,1999,2,0.1,-16.7,59.75,9.575,2.35,12.75,97.2,-11.875,-7.125,28.0,106.91614,2.197905,-0.15209484,3.270709,0.19625208,0.0,1.2682067,3.2325,0.30878153,0.31493768,0.0
30,248,1999,3,0.475,-20.55,58.074997,11.525001,1.35,7.0,46.5,-14.75,-9.025,31.0,79.85121,1.6915469,0.3415468,2.9081259,0.3837917,6.225029,1.2682067,2.4,0.31314468,0.32915652,0.0
30,248,1999,4,1.3000001,-5.325,70.475006,9.575,4.275,10.5,110.8,-0.5,4.325,25.5,72.86168,5.867184,1.592184,2.3255286,0.57855695,39.121906,1.2682067,2.2375,0.32858136,0.37731278,0.0
30,248,1999,5,2.45,3.775,85.600006,10.0,7.325,15.75,259.40002,8.75,13.775001,7.5,59.602043,12.293176,4.968176,6.2889824,0.76074654,150.47519,1.2682067,2.7224998,0.32386422,0.34889284,0.0
30,248,1999,6,3.225,8.15,72.899994,9.875,10.125,12.0,201.70001,13.05,18.025002,0.0,59.376003,17.053082,6.9280825,3.220312,0.78016245,165.8331,1.2682067,2.2450001,0.3006646,0.30523175,0.0
30,248,1999,7,3.6000001,14.3,68.75,9.85,15.325001,12.5,379.6,19.225,24.150002,0.0,57.1054,26.83813,11.513132,3.3052282,0.69712085,158.0824,1.2682067,2.44,0.28694624,0.30968285,0.0
30,248,1999,8,2.5,10.6,67.125,8.8,12.575,14.5,257.9,14.950001,19.400002,0.0,64.006996,19.647411,7.0724125,5.466572,0.4801882,57.34223,1.2682067,1.9475,0.2926762,0.3116665,0.0
30,248,1999,9,1.2,5.1,77.2,6.375,8.8,16.25,275.6,8.25,11.475,4.5,74.43734,11.8228445,3.0228443,3.9117756,0.06863472,0.0,1.2682067,2.3899999,0.30843526,0.3419753,7.0959725
30,248,1999,10,0.725,1.05,75.475006,6.0,6.4,16.0,168.2,4.0,7.05,14.5,75.667114,8.458422,2.0584214,5.3668814,0.1556368,0.0,1.2682067,2.375,0.3119802,0.3339795,13.01829
30,248,1999,11,0.0,-15.075001,77.55,6.15,2.65,17.0,164.3,-11.975,-8.924999,30.0,121.65809,2.1781516,-0.4718486,3.6321812,0.17528056,0.0,1.2682067,2.7775,0.31607455,0.339953,0.0
30,248,1999,12,0.0,-13.725,66.625,7.175,2.8,20.25,207.2,-10.125,-6.55,30.5,108.95541,2.5702012,-0.22979873,5.2025685,0.26326388,,1.2682067,3.5124998,0.31198788,0.31585073,0.0
30,248,2000,1,0.0,-23.875,65.275,8.450001,1.575,17.75,129.7,-19.625,-15.425,31.0,147.11894,1.07075,-0.50424993,4.920819,0.120840974,0.0,1.1431677,3.5225,0.31363565,0.32680774,0.0
30,248,2000,2,0.1,-17.725,58.800003,8.8,2.15,10.5,63.4,-13.3,-8.925,29.0,111.28711,1.9319224,-0.21807757,6.168207,0.3232264,0.0,1.1431677,3.0425,0.31163833,0.31537285,0.0
30,248,2000,3,0.57500005,-10.450001,73.275,10.25,3.525,11.0,84.600006,-5.3,-0.2,30.0,90.0368,3.9157345,0.39073437,4.149561,0.40322432,3.01485,1.1431677,2.595,0.3134747,0.33084282,0.0
30,248,2000,4,1.95,-1.225,69.025,11.55,5.425,8.0,75.100006,4.55,10.325,20.0,61.38733,8.839434,3.414433,5.6526923,0.63482225,46.067963,1.1431677,1.8225,0.3265643,0.36939174,26.446686
30,248,2000,5,2.5750003,3.4,73.9,10.35,7.3,15.0,284.2,8.55,13.75,9.0,60.32785,12.100408,4.8004074,4.9919176,0.70425624,137.31299,1.1431677,2.62,0.31388587,0.33209383,194.16093
30,248,2000,6,4.05,12.8,61.85,10.15,13.6,10.0,156.3,17.85,22.95,0.0,55.966652,24.30112,10.70112,2.5797098,0.7882556,160.03654,1.1431677,1.405,0.29365963,0.29947984,0.9912977
30,248,2000,7,3.6750002,13.174999,63.4,10.575001,14.674999,12.25,261.6,18.425,23.75,0.0,57.928238,25.333588,10.658588,3.761759,0.71728474,153.8742,1.1431677,1.05,0.26999873,0.28381154,1.2495004
30,248,2000,8,2.225,11.025,78.375,8.75,13.825001,20.0,515.0,15.375,19.775002,0.0,68.193756,20.27353,6.4485292,4.7934685,0.5568563,52.689842,1.1431677,2.0925002,0.29196638,0.32791293,3.117193
30,248,2000,9,1.45,4.425,74.375,8.025,8.174999,16.5,291.2,8.4,12.450001,6.0,68.35393,11.9608135,3.785813,2.2496386,0.069122225,0.0,1.1431677,2.41,0.3086285,0.33543107,2.5026555
30,248,2000,10,0.525,-2.025,80.425,4.65,5.175,12.25,112.0,0.325,2.675,22.25,82.447525,6.278083,1.103083,6.0781817,0.098615274,0.0,1.1431677,2.0275002,0.31526512,0.33796635,1.3078727
30,248,2000,11,0.1,-15.625,74.55,7.45,2.275,12.75,113.5,-11.875,-8.175,30.0,103.50862,2.197782,-0.07721782,2.2567708,0.12277153,0.0,1.1431677,2.065,0.31542772,0.3335322,0.0
30,248,2000,12,0.0,-21.775,72.52501,6.925,1.6500001,18.0,159.1,-18.3,-14.85,31.0,135.83414,1.2145531,-0.435447,0.5000738,0.25606668,,1.1431677,2.525,0.3121475,0.31683162,0.0
30,248,2001,1,0.0,-25.900002,65.4,8.65,1.2750001,17.5,145.90001,-21.55,-17.25,31.0,143.36038,0.88937795,-0.38562208,4.941544,0.687516,0.0,1.1282747,2.9225001,0.3106346,0.31336772,0.0
30,248,2001,2,0.0,-24.175,56.8,9.275001,1.35,13.0,89.0,-19.5,-14.900001,28.0,124.56726,1.0834794,-0.26652068,3.455694,0.49542642,0.0,1.1282747,2.9050002,0.31001765,0.3122325,0.0
30,248,2001,3,0.475,-11.4,85.95,8.8,3.15,18.25,162.2,-6.95,-2.6,30.0,92.74167,3.3969374,0.24693716,5.208433,0.08154028,9.954064,1.1282747,3.21,0.3183574,0.34478807,0.0
30,248,2001,4,1.6500001,-2.625,72.15,10.1,4.775,7.0,50.9,2.45,7.525,22.5,63.971912,7.4676247,2.692624,6.6344213,0.113122225,55.49215,1.1282747,2.1325,0.3285501,0.37050605,0.0
30,248,2001,5,3.225,6.425,71.9,11.85,8.75,12.75,191.20001,12.325001,18.275002,2.5,54.188942,16.15026,7.400261,2.0582952,0.11244305,130.52483,1.1282747,1.7950001,0.31309524,0.32498556,14.505157
30,248,2001,6,3.3,10.975,77.125,8.700001,11.875,12.5,273.2,15.3,19.675,0.0,58.900375,20.161715,8.286713,3.2018228,0.11762361,152.40921,1.1282747,1.8199999,0.2988944,0.3136148,0.0
30,248,2001,7,3.2,12.225,69.325,8.825001,13.7,12.25,232.70001,16.625,21.050001,0.0,61.643448,22.224808,8.524807,3.3553722,0.102081254,187.9083,1.1282747,1.3375,0.28638577,0.2950226,0.0
30,248,2001,8,2.4,12.3,76.0,7.75,14.075,19.5,447.6,16.150002,20.05,0.0,65.57449,21.464008,7.3890076,4.1442976,0.13012917,93.45641,1.1282747,2.28,0.28685534,0.320866,0.0
30,248,2001,9,1.45,4.9750004,58.175003,9.450001,9.525,12.5,224.9,9.675,14.425,5.0,72.17555,13.197971,3.6729715,4.101275,0.43614653,22.32147,1.1282747,2.1125,0.29940486,0.31403673,0.0
30,248,2001,10,0.32500002,-3.9,70.7,5.6000004,5.075,18.0,257.2,-1.075,1.75,24.75,90.745865,5.5925694,0.51756954,4.732547,0.69947565,0.0,1.1282747,2.7525,0.31067502,0.341119,0.0
30,248,2001,11,0.0,-11.225,89.475006,5.95,3.35,17.5,160.3,-8.225,-5.2750006,29.0,110.24223,3.0405807,-0.30941916,5.7292066,0.73620695,0.0,1.1282747,2.8649998,0.311924,0.32743895,0.0
30,248,2001,12,0.1,-19.575,66.775,8.125,1.5,15.0,98.3,-15.5,-11.450001,31.0,95.046265,1.5782466,0.078246534,5.583705,0.7559271,,1.1282747,2.685,0.30934525,0.31300324,0.0
30,248,2002,1,0.0,-19.05,68.525,9.275,2.325,19.5,177.3,-14.375,-9.775001,31.0,132.72781,1.7514912,-0.57350886,4.948197,0.14534375,0.0,1.1135278,3.2824998,0.3129176,0.33460397,0.0
30,248,2002,2,0.0,-14.25,78.65,8.225,3.075,15.75,142.4,-10.1,-6.025,28.0,119.34762,2.5762248,-0.49877524,5.1829357,0.36823472,0.0,1.1135278,3.5725,0.31427693,0.32450664,0.0
30,248,2002,3,0.67499995,-8.775,75.325005,9.775001,3.75,18.0,198.0,-3.875,1.0250001,29.0,84.82805,4.4227295,0.6727295,2.4904668,0.48216596,1.5870961,1.1135278,3.8825002,0.31856623,0.34702224,0.0
30,248,2002,4,1.525,-5.4500003,64.15,9.825001,3.725,1.5,11.9,-0.5,4.45,25.5,63.50057,5.866088,2.141088,4.707473,0.6480222,30.196995,1.1135278,2.45,0.32350326,0.36280915,0.0
30,248,2002,5,2.4750001,3.575,82.6,9.725,7.05,15.0,309.2,8.424999,13.3,8.5,58.84076,11.985387,4.9353867,2.306181,0.71684027,128.35034,1.1135278,3.2949998,0.31879008,0.33901423,3.6054378
30,248,2002,6,3.0750003,11.0,83.9,8.25,12.05,15.75,288.0,15.1,19.25,0.0,60.65753,19.866104,7.816105,2.6223333,0.808134,177.65594,1.1135278,3.6225,0.30584884,0.32119188,0.0
30,248,2002,7,3.35,12.975,68.175,9.625,14.575,12.25,278.8,17.75,22.6,0.0,60.41619,24.124195,9.549194,2.2114081,0.6823292,167.55304,1.1135278,3.0575001,0.30015486,0.3181763,0.0
30,248,2002,8,2.1000001,9.3,78.3,8.4,12.15,15.5,313.0,13.450001,17.7,0.0,69.14365,17.571453,5.4214525,4.672511,0.502075,42.008743,1.1135278,3.1,0.30121398,0.32362756,0.0
30,248,2002,9,1.35,4.7250004,77.850006,9.175,9.225,15.75,270.3,9.3,13.9,5.5,71.940674,12.823433,3.598432,3.1513276,0.0826243,0.0,1.1135278,3.2424998,0.30764717,0.3323474,0.0
30,248,2002,10,0.6,-1.85,73.225006,6.4750004,5.475,15.0,222.2,1.4,4.65,22.0,79.87975,6.8557005,1.3807003,0.8114651,0.058977775,0.0,1.1135278,3.175,0.3150401,0.3383295,0.0
30,248,2002,11,0.025,-11.025,91.2,6.15,3.35,16.5,169.4,-7.925,-4.875,29.0,107.36706,3.1204581,-0.22954184,2.8989356,0.14168888,0.0,1.1135278,3.535,0.31579942,0.33799288,0.0
30,248,2002,12,0.125,-26.275002,67.175,8.925001,0.8,15.75,128.4,-21.775002,-17.35,31.0,92.02806,0.8698869,0.06988683,3.8152826,0.16611665,,1.1135278,3.5225,0.31195688,0.31547034,0.0
30,248,2003,1,0.0,-20.975,61.550003,8.675,1.6750001,18.5,180.1,-16.625,-12.3,31.0,117.825226,1.421864,-0.25313598,0.4908767,0.72171247,0.0,1.0989264,4.01,0.31322938,0.3255024,0.0
30,248,2003,2,0.1,-22.95,43.5,10.450001,1.45,11.75,70.0,-17.7,-12.5,28.0,112.792244,1.2852845,-0.16471553,5.4461293,0.49017572,0.0,1.0989264,2.62,0.31243294,0.32199728,0.0
30,248,2003,3,0.57500005,-13.325001,48.375,10.200001,2.5500002,9.25,67.100006,-8.2,-3.125,30.0,83.73626,3.0458903,0.49589044,4.0938234,0.06546945,5.390987,1.0989264,1.5550001,0.31068176,0.31333143,0.0
30,248,2003,4,1.525,-3.975,61.95,9.475,4.325,7.75,76.0,0.8,5.575,24.0,66.252075,6.527644,2.2026443,5.477543,0.09006597,67.16324,1.0989264,1.2425,0.32685706,0.37624994,0.0
30,248,2003,5,3.075,5.75,67.725,11.450001,8.475,13.0,219.4,11.45,17.2,3.5,56.074783,15.116549,6.641547,3.8821864,0.13391945,153.16048,1.0989264,1.4525,0.30707943,0.31330872,0.0
30,248,2003,6,3.625,10.775,67.225,9.85,12.15,16.0,365.6,15.675,20.625,0.0,58.62271,20.727314,8.577314,2.0433497,0.12403819,164.58508,1.0989264,1.925,0.3068593,0.3315451,0.0
30,248,2003,7,3.7,12.875,58.4,10.15,14.275,9.5,148.0,17.95,23.025002,0.0,58.319977,24.476889,10.201889,4.07656,0.14125277,166.54294,1.0989264,-0.9275,0.270286,0.26897964,0.59031135
30,248,2003,8,3.225,13.8,58.725002,10.200001,15.025,15.0,332.2,18.875,24.0,0.0,57.409702,26.16988,11.14488,7.428982,0.1731007,91.54259,1.0989264,-0.89500004,0.27794924,0.3079887,5.89779
30,248,2003,9,1.55,5.15,63.025,9.950001,9.425001,11.0,111.3,10.1,15.1,4.5,69.13075,13.636233,4.211233,5.5731893,0.6438458,33.40199,1.0989264,-1.4075,0.28660637,0.29889077,0.0
30,248,2003,10,0.82500005,-1.375,69.7,8.525,5.625,12.25,107.6,2.925,7.2250004,21.0,72.50926,7.7577677,2.1327677,5.0758977,0.7247687,0.0,1.0989264,-1.8625,0.2904495,0.30612978,1.1862185
30,248,2003,11,0.05,-15.025,70.05,8.200001,2.5500002,12.5,85.2,-10.875,-6.825,30.0,106.07401,2.405126,-0.14487386,2.3267,0.6874604,0.0,1.0989264,-2.3449998,0.2960039,0.3068648,0.0
30,248,2003,12,0.1,-13.5,74.825,8.075001,2.6000001,17.5,159.9,-9.425,-5.425,30.25,95.09494,2.7348979,0.13489771,2.727496,0.79645,,1.0989264,-2.37,0.29539376,0.30084574,0.0
30,248,2004,1,0.0,-19.125,53.9,8.75,1.7750001,11.0,60.4,-14.725,-10.375,31.0,104.68568,1.6954083,-0.07959178,4.412084,0.10073888,0.0,1.0844703,-2.7375,0.29833645,0.3117682,0.0
30,248,2004,2,0.1,-18.6,56.925,9.05,2.0500002,10.0,71.0,-14.05,-9.55,29.0,113.62952,1.8041981,-0.24580193,3.4847028,0.15649723,0.0,1.0844703,-2.3249998,0.30298132,0.31279802,0.0
30,248,2004,3,0.5,-14.375,47.325,10.775,2.6750002,11.5,91.0,-8.95,-3.6,31.0,93.8012,2.8521087,0.1771087,5.1315603,0.44854724,9.339218,1.0844703,-2.1525,0.30785233,0.32484055,0.0
30,248,2004,4,1.1750001,-8.200001,62.925,9.05,3.225,12.0,164.4,-3.65,0.9,27.5,71.55378,4.508643,1.2836429,5.7893744,0.6923868,44.425217,1.0844703,-1.3824999,0.31678098,0.34829456,0.0
30,248,2004,5,3.5,6.3,70.7,12.450001,7.875,8.0,90.8,12.5,18.75,2.5,48.138596,16.3667,8.491699,1.9554557,0.75550693,123.44621,1.0844703,-2.6799998,0.32011017,0.34470034,36.79097
30,248,2004,6,3.8,10.925001,70.925,11.325001,12.4,13.0,242.1,16.575,22.25,0.0,55.9985,22.143345,9.743345,4.130274,0.78325695,129.79166,1.0844703,-2.635,0.28804857,0.2899412,0.05366467
30,248,2004,7,4.3,14.525,54.925,11.55,15.075,10.25,212.20001,20.300001,26.075,0.0,52.010063,28.986753,13.911753,5.198828,0.6248673,158.5542,1.0844703,-3.25,0.24191368,0.24761021,0.0
30,248,2004,8,2.4,9.15,71.025,9.4,11.575,13.25,284.7,13.8,18.55,0.0,64.174164,18.036985,6.4619856,6.901193,0.35066944,69.48633,1.0844703,-3.0149999,0.24342792,0.27448303,0.0
30,248,2004,9,1.25,4.4000006,73.45,7.7,8.725,14.5,253.40001,8.25,12.1,5.75,73.79981,11.824303,3.0993023,6.033378,0.04167917,4.9157267,1.0844703,0.059999995,0.25996426,0.29124594,0.0
30,248,2004,10,0.375,-2.65,76.275,6.1000004,5.7,20.5,334.90002,0.39999998,3.45,23.25,90.223114,6.317926,0.6179259,4.951941,0.092489585,0.0,1.0844703,0.855,0.30055204,0.33993185,0.0
30,248,2004,11,0.05,-8.200001,77.600006,5.75,4.0,17.5,188.9,-5.3,-2.45,27.75,102.1607,3.9159977,-0.084002376,4.359706,0.080125004,0.0,1.0844703,1.085,0.3081269,0.32919535,0.0
30,248,2004,12,0.0,-24.150002,69.25,7.125,1.25,12.75,124.200005,-20.55,-17.025002,31.0,127.54499,0.9798468,-0.27015328,1.4947011,0.07548264,,1.0844703,0.96000004,0.30746454,0.31330186,0.0
30,248,2005,1,0.0,-19.325,61.85,7.075,1.875,10.5,76.100006,-15.775,-12.25,31.0,121.86859,1.5388007,-0.33619937,2.7295125,0.7147125,0.0,1.0701587,0.56,0.31058556,0.3240319,0.0
30,248,2005,2,0.17500001,-23.275002,49.075,10.4,1.25,5.0,26.300001,-18.05,-12.875,28.0,100.57673,1.2436489,-0.006351173,6.0127935,0.5204208,0.0,1.0701587,0.0325,0.30851728,0.31111935,0.0
30,248,2005,3,0.475,-13.275001,59.875,9.675,2.75,12.75,141.20001,-8.425,-3.6,30.0,92.11153,2.987383,0.23738295,5.2836866,0.12847708,2.4500067,1.0701587,0.76750004,0.31094837,0.32341176,0.0
30,248,2005,4,1.45,-4.225,73.325,11.1,4.9500003,10.5,100.600006,1.35,6.925,24.5,72.49515,6.8306437,1.880644,5.785286,0.05067778,34.249752,1.0701587,0.6875,0.32501858,0.35828444,7.9629498
30,248,2005,5,3.25,5.95,65.075005,11.8,8.325001,11.0,204.1,11.825001,17.75,3.25,53.551727,15.553471,7.22847,3.4331963,0.049193054,150.6737,1.0701587,0.60249996,0.3061359,0.31661654,33.188236
30,248,2005,6,3.3249998,11.75,79.725006,9.15,12.950001,15.25,422.1,16.3,20.900002,0.0,59.67115,21.70385,8.753849,3.4432108,0.091475695,193.68933,1.0701587,1.44,0.29985976,0.3249889,0.0
30,248,2005,7,3.7,14.2,65.100006,10.200001,15.425001,13.0,219.2,19.25,24.400002,0.0,57.373337,26.885502,11.460503,1.423383,0.08362152,175.56413,1.0701587,-0.295,0.30174762,0.31311414,0.0
30,248,2005,8,2.375,11.0,75.8,8.925001,13.4,12.75,245.0,15.425,19.925,0.0,65.85255,20.34924,6.949239,5.7841406,0.25524926,43.802757,1.0701587,-0.42499998,0.2799747,0.29801467,0.0
30,248,2005,9,1.45,5.65,67.3,9.775,10.125,13.0,238.5,10.525,15.425,3.5,71.88628,14.085933,3.9609323,3.170992,0.5508028,0.0,1.0701587,-0.24999999,0.2957116,0.32156396,0.0
30,248,2005,10,0.75,-0.075,67.75,8.65,6.575,6.75,59.4,4.275,8.625,17.5,76.06027,8.64572,2.0707197,5.078848,0.6443486,0.0,1.0701587,-1.1625,0.30019847,0.31486034,0.0
30,248,2005,11,0.2,-4.8,80.850006,4.2000003,4.45,12.0,109.9,-2.7,-0.6,24.75,91.15186,4.882711,0.43271065,1.8620335,0.7371,0.0,1.0701587,-1.4100001,0.30663747,0.33238304,0.0
30,248,2005,12,0.025,-17.65,72.3,7.05,1.925,9.0,63.9,-14.1,-10.6,31.0,107.28146,1.7960453,-0.12895462,1.8735174,0.72686255,,1.0701587,-1.8225,0.30589494,0.3129799,0.0
30,248,2006,1,0.0,-32.35,59.025,8.275,0.67499995,12.25,109.4,-28.2,-24.075,31.0,147.32439,0.4579925,-0.21700752,3.3784423,0.64855206,0.0,1.0559914,-1.01,0.31393778,0.32862815,0.0
30,248,2006,2,0.1,-22.150002,55.275,10.025,1.55,9.0,77.5,-17.125,-12.125,28.0,114.23273,1.3566002,-0.19339985,2.288031,0.47278124,0.0,1.0559914,-0.985,0.31066188,0.31435502,0.0
30,248,2006,3,0.5,-11.075,57.675003,8.7,3.15,13.75,125.4,-6.7,-2.375,30.0,90.75281,3.471314,0.32131404,5.4203386,0.14972083,1.846658,1.0559914,0.26749998,0.3159577,0.34151572,0.0
30,248,2006,4,1.0,-7.225,79.600006,8.5,3.85,10.75,150.0,-2.95,1.325,26.75,80.531906,4.7846212,0.9346211,3.9376326,0.13571736,44.677795,1.0559914,0.7875,0.32158166,0.35157335,0.0
30,248,2006,5,2.6750002,2.9250002,75.775,11.025001,6.775,11.0,227.3,8.4,13.95,10.0,56.653584,11.964902,5.189902,5.6041985,0.12370069,116.23636,1.0559914,1.0475,0.31647277,0.33714306,8.944524
30,248,2006,6,4.075,13.725,71.775,10.6,14.475,10.75,242.8,19.0,24.325,0.0,54.810738,26.408623,11.933624,2.805744,0.15933679,186.4283,1.0559914,0.7,0.3010569,0.308218,0.6175948
30,248,2006,7,2.975,12.65,79.05,8.9,14.375,15.25,385.3,17.1,21.55,0.0,62.476753,23.010431,8.635431,3.138565,0.18617639,97.794815,1.0559914,1.3824999,0.284347,0.30226418,0.96596396
30,248,2006,8,2.1000001,8.650001,72.4,8.950001,12.150001,12.75,293.5,13.1,17.599998,0.0,70.99309,17.119022,4.969022,2.892878,0.27311945,60.26703,1.0559914,1.425,0.2872098,0.3028819,0.0
30,248,2006,9,1.45,5.6,72.925,9.05,9.674999,14.25,234.20001,10.1,14.65,3.5,70.970146,13.636233,3.9612334,1.1063364,0.6196625,0.0,1.0559914,1.375,0.2847275,0.3098613,0.0
30,248,2006,10,0.45,-2.95,74.75,6.0,5.2750006,15.0,174.80002,0.050000012,3.05,23.5,85.94844,6.138978,0.86397815,5.078577,0.628484,0.0,1.0559914,1.5075,0.30294645,0.3345111,0.0
30,248,2006,11,0.0,-14.950001,68.600006,6.125,3.1,11.25,147.6,-11.875,-8.825001,30.0,141.0198,2.1993399,-0.90066016,3.7937274,0.77207917,0.0,1.0559914,1.7950001,0.30926,0.3281837,0.0
30,248,2006,12,0.0,-14.875,72.8,7.7,2.85,17.5,165.0,-11.0,-7.175,31.0,119.92075,2.3787851,-0.471215,3.3440402,0.80675066,,1.0559914,2.2675,0.3070378,0.31161433,0.0
30,248,2007,1,0.1,-13.25,63.575005,7.1499996,2.475,15.5,139.40001,-9.625,-6.1,30.0,92.1185,2.6867955,0.21179545,2.4590783,0.16870487,0.0,1.0419676,2.49,0.31696624,0.33873218,0.0
